Iteración,GD,Momentum,Nesterov,Adagrad,RMSprop,Adam
740,9.356658023736311e-143,9.206282075097201e-34,3.389111599316367e-107,1.0896307901005948,0.007499999000000456,3.0349757767531653e-32
741,5.988261135191239e-143,1.979638806783251e-34,1.248429485506637e-105,1.0861070824077717,0.007499999000000297,2.8464766844943535e-32
742,3.8324871265223933e-143,2.18054538217706e-33,2.4517141689888933e-105,1.0825956409820148,0.007499999000000108,2.605824057445299e-32
743,2.4527917609743314e-143,4.0228395013201936e-33,2.4822943829223282e-105,1.0790964169890906,0.007499998999999925,2.3353392684889657e-32
744,1.5697867270235721e-143,3.6204110819103245e-33,1.6063863208668984e-105,1.0756093618310685,0.007499998999999778,2.054010356022328e-32
745,1.0046635052950862e-143,1.8212854772560544e-33,6.274487045017183e-106,1.0721344271449116,0.0074999989999996975,1.7766407835624723e-32
746,6.429846433888551e-144,6.826704892352503e-34,8.49521340876913e-107,1.0686715648010772,0.007499998999999693,1.5137063923698602e-32
747,4.115101717688673e-144,8.224061869711465e-34,1.6204373403528702e-107,1.0652207269021263,0.007499998999999761,1.271740564305812e-32
748,2.633665099320751e-144,1.2866300157775118e-33,1.6268774020062318e-106,1.0617818657813438,0.007499998999999875,1.0540505266177138e-32
749,1.6855456635652803e-144,1.3102824190357106e-33,2.7189136262713386e-106,1.0583549340013694,0.007499999000000012,8.615782665204361e-33
750,1.0787492246817794e-144,1.1475200637840504e-33,2.5217249403546275e-106,1.0549398843528361,0.007499999000000139,6.937504503136142e-33
751,6.903995037963388e-145,1.2076250106759103e-33,1.5043847152042267e-106,1.0515366698530182,0.007499999000000234,5.492048239625296e-33
752,4.4185568242965676e-145,1.2545799758509999e-33,5.1980555573852746e-107,1.0481452437444922,0.007499999000000278,4.263277726534375e-33
753,2.8278763675498027e-145,8.788520062994615e-34,4.527466162026035e-108,1.0447655594938028,0.007499999000000272,3.235821467617048e-33
754,1.809840875231874e-145,2.9052065161303155e-34,3.82903038118904e-108,1.0413975707901408,0.007499999000000217,2.3964100649008817e-33
755,1.1582981601483994e-145,1.1346340539041157e-34,2.0306981152530372e-107,1.038041231544029,0.007499999000000132,1.7336854440225563e-33
756,7.4131082249497565e-146,5.081545015203927e-34,2.96015137738932e-107,1.03469649588602,0.0074999990000000375,1.2370309869527217e-33
757,4.744389263967844e-146,9.349472345056797e-34,2.525414500372909e-107,1.0313633181653983,0.007499998999999954,8.949961742431532e-34
758,3.03640912893942e-146,8.637481618171949e-34,1.3847394110830586e-107,1.0280416529488956,0.007499998999999896,6.938224100509963e-34
759,1.9433018425212287e-146,4.073138750930247e-34,4.153383012912918e-108,1.0247314550194138,0.00749999899999987,6.1644696505658295e-34
760,1.2437131792135863e-146,7.900321746192693e-35,1.7511463050580471e-109,1.0214326793747566,0.007499998999999882,6.422006914045881e-34
761,7.959764346966954e-147,1.2369419811223455e-34,6.910254179452996e-109,1.0181452812263703,0.007499998999999924,7.472516789256655e-34
762,5.094249182058849e-147,3.230110735640147e-34,2.448727065487294e-108,1.0148692159980932,0.007499998999999985,9.057052633668458e-34
763,3.2603194765176637e-147,3.897825542777993e-34,3.1685317967738753e-108,1.0116044393249128,0.007499999000000049,1.0911671588868262e-33
764,2.0866044649713053e-147,3.108953080618414e-34,2.4931488468217038e-108,1.0083509070517342,0.007499999000000101,1.2785190720138994e-33
765,1.3354268575816355e-147,2.388055655284621e-34,1.2508386676200363e-108,1.0051085752321538,0.00749999900000014,1.4456452385518649e-33
766,8.546731888522467e-148,2.207083760108786e-34,3.1710714635578957e-109,1.0018774001272444,0.007499999000000151,1.5748777539022345e-33
767,5.46990840865438e-148,1.7929087035231824e-34,2.5696781150631893e-111,0.9986573382043464,0.007499999000000141,1.653987736325208e-33
